,gene_name,0528 cell,0528 EV,0618 EV,0622 EV,0618 cell,0622 cell
2074,NOP58,34679612.887099996,8757166.47463,14763196.48904,6643175.401127,39555822.873239994,39538267.94595
2075,NOS1AP,1446123.53,645915.8581,423322.5756,881024.732,1753764.956,1517625.832
2076,NOTCH1,249493.7396,280858.3174,238252.6565,220210.3561,361040.3695,270120.8462
2077,NPC1,16659586.74661,3443605.47752,3678787.12218,2510296.989937,23157015.5756,14148659.27505
2078,NPC2,28693423.4935,3332955.17106,16830361.5228,8255050.0763,27248273.254499998,28313310.2491
2079,NPEPL1,52749.16701,11042.65687,25522.03626,16985.80514,66291.00328,42411.74691
2080,NPEPPS,71758083.24924,22546800.042320002,34362441.09708,28168735.00117,88969597.2835,73290565.89475
2081,NPLOC4,13957423.783130001,3034742.9813800002,3956499.1998799997,2713552.95363,13785586.30139,16771341.02239
2082,NPM1,833743039.713117,129129413.70726201,244173271.268048,107075960.181118,929953373.7299939,1018245635.885305
2083,NPM3,3232763.8496000003,609204.7535,826815.042,686483.3355,5451273.0532,3567956.2017
2084,NPTN,5061047.92365,4151415.93977,3162481.76024,6031632.23686,6084572.7534,4941092.10932
2085,NQO2,184743.4617,63711.23208,123274.0264,91972.45523,136421.2043,168241.9103
2086,NR2C2AP,7272.787648,3258.040709,4951.131455,5864.473277,14091.65988,6536.769435
2087,NRAS,1079280.59357,1250797.385,1065382.87666,1741803.7392799999,1255206.77788,1303651.69381
2088,NRBP1,2812451.1216,999058.98043,1376496.07223,1514365.3939,2798461.4849,3868609.2396
2089,NRDC,7242959.8897400005,1934558.784005,3616015.771578,2738608.818017,9448440.58129,9513964.284880001
2090,NRP1,3120554.1081999997,4811048.646199999,8739682.7278,5217969.3304,3840795.1335,3819647.6273999996
2091,NRP2,28761.72557,53218.46933,98029.36131,89071.27247,20955.55187,42378.19247
2092,NSD1,693894.5885,76190.03082,179796.4928,95364.1719,1271495.645,582323.6356
2093,NSDHL,35312763.520500004,3963231.52498,4200322.59885,4731648.7491500005,32047271.7992,38326839.1032
2094,NSF,28406275.3435,5853865.03884,6557896.69798,6464241.77472,35420712.6584,33040835.812
2095,NSFL1C,20226051.013,2429789.04195,3942137.72405,5621046.0827,23661257.9507,23508519.0608
2096,NSMCE3,177963.0382,31248.97022,37543.76768,39033.92665,353550.3865,202838.2025
2097,NSUN2,24821914.82915,4580865.89066,6426772.38682,5500403.17936,33925176.66518,28047862.68309
2098,NT5C,975255.76519,305487.077082,434442.42594,404198.66309,1281839.78401,1246144.26688
2099,NT5C2,24102538.4038,8700099.68059,19395341.54751,7684019.80227,34495571.4731,24907544.98044
2100,NT5C3B,2893225.1296,700464.75777,1022023.1871999999,731372.9509,4264454.8132,3565730.5835
2101,NT5DC1,8495408.9264,1336952.57901,2585830.79964,2372905.72592,7974886.748299999,11207163.8408
2102,NT5DC3,1735989.3397,208413.54575,359520.7923,395935.62,1909163.2548,1695470.8256
2103,NT5E,18371431.6245,46730079.25413,39363138.58406,59492013.25388,21159189.64826,20931427.12012
2104,NTMT1,2196262.41676,317741.47611,416686.2178,429234.98203,3002540.74522,1880467.70114
2105,NTN1,1556399.3672500001,2989379.6195500004,10650744.06421,1573227.563,1436622.28366,1828198.5807000003
2106,NTN4,1231056.5736,5051100.9265,6231058.4396,3975885.9241000004,1514170.8769,1586024.21
2107,NUBP1,2951066.2018,674350.1823,910010.18637,1347665.59853,3109403.6321,3091285.0928
2108,NUBP2,842461.1359,337676.4,521639.31496,540026.60527,1022424.7412,795472.20735
2109,NUCB1,16396019.1585,19723656.40262,54314409.08909,36625321.28639,16701118.32685,18672645.40036
2110,NUCB2,9377674.6991,3881163.9494,7230109.4849,5783080.1853,8931006.1802,12255545.2645
2111,NUCKS1,21568112.362,269306.55163,925727.87787,611401.79102,23569737.020999998,28775107.696000002
2112,NUDC,74611255.33774,12386112.414233,22481847.299373,18961730.801181,82081788.19335,96658919.6871
2113,NUDCD1,13601249.822999999,3664104.9153,5661037.6744,4337454.283,13514161.4886,16094249.7642
2114,NUDCD2,3557423.952,358137.7703,344615.8568,422454.5284,3848210.4,4339287.996
2115,NUDCD3,2702843.5724,265829.25353,451474.78287,470006.86271,3975927.1004,2984763.6444
2116,NUDT16,174693.2925,33170.86491,47679.29832,48257.92917,163978.1273,233241.9729
2117,NUDT2,2940261.5547,968789.871,1296895.8190000001,1197697.8595,4004996.2474,3845573.9693
2118,NUDT21,16056172.4419,2216991.0586,5159179.56446,3307626.37707,20335014.1793,18392608.1242
2119,NUDT3,1277129.4778,289697.53962,417752.8479,467656.8956,1943529.758,1648337.7781
2120,NUDT5,7565200.558,1072671.5486599999,2358867.2350000003,2301705.5761,8722289.575,9330959.5592
2121,NUDT9,461582.7057,68940.99228,127431.815,194178.512,569903.3946,532735.7819
2122,NUMA1,54967809.187537,56213211.478775,68451308.45349,49114102.893105,69063891.13205001,63150059.32748
2123,NUMB,468886.5025,134745.1637,134194.7723,174283.9198,725024.5334,466885.9785
2124,NUP107,1266240.8460300001,196958.39548,406881.121,177393.45243,1486253.4811,1185146.58104
2125,NUP133,4166865.8577000005,1280919.40438,2101040.91761,1202596.91409,5226694.0455,5370458.638499999
2126,NUP153,1296709.6428999999,146001.33007999999,161398.38672,186492.91590999998,1485510.4944,1475598.8035000002
2127,NUP155,3061620.4676,469135.13946,889472.6292,437852.14548,3552120.8605,3580321.4611
2128,NUP160,1727432.45017,398776.818965,724742.109225,402371.46282300004,2791731.2582799997,1809252.36058
2129,NUP188,841563.7412,212017.58766999998,349279.45373,358687.11181000003,884734.2926,1131833.5685
2130,NUP205,8666915.9625,2317177.6906500002,3914967.1484000003,1846483.5903899998,10815654.4679,11089978.001899999
2131,NUP214,1584755.551,283706.39808,484508.80811,360718.0663,2200439.4056,1819830.8987
2132,NUP37,832640.7705,274839.05684,375762.23878,283073.15552000003,1032331.3526,1030905.8549
2133,NUP43,3026443.0624,715130.9919,968864.8561,739349.0385,4217491.3147,3018266.8600000003
2134,NUP54,239088.0655,19140.75929,28427.5469,38629.7039,366454.0249,267629.6492
2135,NUP58,543007.5946,83555.2424,162969.9146,68571.87748,921184.5525,565193.5335
2136,NUP62,354396.25680000003,118773.71763,157162.12039999999,130831.3189,461640.92925,465564.4683
2137,NUP85,195046.8404,60559.41638,95427.93789,57189.9868,203249.1145,257159.7028
2138,NUP88,1034134.317,220580.4658,261459.5445,246021.1157,1436159.927,1158110.174
2139,NUP93,21823514.219,3979239.51745,5933834.66334,4387033.87103,27367546.0764,26274108.0723
2140,NUP98,11944104.0739,2399456.3469,3332656.8168800003,2811800.0945699997,16709904.9155,13785061.018
2141,NUTF2,38336443.7915,6943352.1562,10262119.8095,10079624.0536,47685279.9782,40427862.4904
2142,NXF1,2054554.7237,360098.93855,463059.71625,378291.14528000006,2225830.7260000003,2504533.2997999997
2143,NXN,13401139.02006,2929703.6765,3672765.24908,3509610.22459,18770471.662,17285618.88035
2144,OAS3,1413746.0556,398251.7411,607176.6995,368613.7036,2229367.8933,1250785.371
2145,OAT,35090785.210859,2102655.455826,3410934.822781,3150665.9693879997,41057318.19431,46620006.072323
2146,OCIAD1,6784807.8803,392821.84388,454302.78155,576065.0954400001,10374734.0197,7019077.4455
2147,OCLN,1907757.5169000002,1993227.5546399998,1533420.7204,2007720.41017,1845913.8651,2201999.2232
2148,OCRL,2894263.00855,1101575.59122,1552540.3346,943273.6297899999,4456879.0834,3117661.1903
2149,OGA,5702616.0914900005,1803743.76767,2301020.85357,1920425.7843499999,7738577.50966,6789597.20049
2150,OGDH,24077900.53624,1530497.781761,2575191.1108,2594956.83081,37883269.74689,23539568.5576
2151,OGT,4033038.68,1437673.38659,1702363.2065,1428360.6908,5695820.4935,4813023.1883
2152,OLA1,68538409.33065,15432791.53948,23241327.46063,21093213.02635,75971775.15083,90388984.07212
2153,OLFML2A,1038624.44492,3918114.4678999996,4566405.0062,1892449.0854000002,855035.52946,1344827.2255
2154,OPA1,25027225.73412,4560618.121778,6929628.699419,4781063.993515,35344876.31718,29572199.33589
2155,OPLAH,1703389.4937,503245.03468,766732.6416,432388.32724,1715237.2059,2015185.4457999999
2156,OPTN,8608053.7637,1332556.1746,1410300.85147,2134651.887,6950080.049699999,10599055.4104
2157,ORMDL2,372634.6877,80352.50933,94714.88452,53030.5215,627571.2852,613943.2442
2158,OS9,932580.1094,192477.8505,365173.5966,243077.9577,947016.8604,1005444.636
2159,OSBP,8049876.618,2760928.8915999997,3116679.61142,2283556.62895,10110034.093,8728920.7804
2160,OSBPL10,420078.626,60643.73648,68208.14392,71016.95661,743015.6013,395350.8386
2161,OSBPL11,200004.91572,55281.48654,96849.303969,95551.094095,257834.33717,189213.07816
2162,OSBPL1A,542737.9227,138645.76983,196838.58021,207159.70176999999,645606.1485,622300.9502
2163,OSBPL9,2177217.9200999998,661755.64862,671957.83451,638014.04896,2009059.19271,2685556.6667400002
2164,OSGEP,1459281.422,457785.9319,585791.134,408346.577,2444563.269,1456249.736
2165,OSGEPL1,213709.7852,43032.38892,57671.66033,77682.65036,451738.9759,226506.9371
2166,OSTC,165713.8651,10511.18211,19886.70851,21900.19655,196893.5949,182775.5975
2167,OSTF1,2057695.9648,770981.4591000001,806847.1794,774280.6335,2984015.8951,2263171.4596
2168,OSTM1,926749.2723,227565.0231,228840.3251,147802.9231,1027381.04,774536.485
2169,OTUB1,17060656.92034,3654244.136047,6839411.911100999,7302709.082302,18649855.355448,23027164.975567
2170,OXA1L,4413647.5714,309474.86518,578622.7690300001,376515.27391,4675527.2718,6065308.677
2171,OXCT1,1908058.437,158525.53548,261486.37670000002,253034.71026,2965794.2837,1590046.7454
2172,OXSR1,9230528.203,1992102.1236,2907502.3721000003,2893010.2783,12632938.0679,11096520.0873
2173,P3H1,7344922.1002,2587190.1004999997,4132596.7484,3360768.6161,7199490.8944,7323835.7769
2174,P4HA1,18656385.2804,4823592.94379,6446038.88972,4993775.56215,23245451.13317,18236263.3367
2175,P4HA2,1747687.9338,506565.1889,674387.7459,486102.86379999993,2815851.049,1829421.7209
2176,P4HB,830683303.33571,60389601.65931,98994634.65748,106028085.30474,749880411.15332,814279352.37579
2177,PA2G4,62938318.22459,12812280.41955,23054388.73382,16787291.25284,87878264.36427,80477550.4338
2178,PABPC1,135529616.34307998,22921276.162317,32164998.042679,27943072.826409,184489963.7035,148904408.93867
2179,PABPC4,76805536.067488,12090934.196287,16719067.927908,15133401.184298,98720540.835965,82572428.84599599
2180,PABPN1,10760598.1454,1157173.117966,1986251.357764,2155247.557997,10194563.82796,12934995.24989
2181,PACSIN2,14938273.22768,4356638.836383,6589481.8394,5439582.232002,17627668.96395,16463004.283352
2182,PACSIN3,353238.1575,324171.28,509910.44,373405.8279,576543.2879,374247.3974
2183,PADI2,133499447.85085,30370494.68304,60865000.091687,24279498.747455,165727718.57868,107606101.801
2184,PAF1,3312283.5306,750363.073016,1300566.544486,978972.180114,3731395.9409000003,4085476.3901
2185,PAFAH1B1,24137253.9839,6623206.1482,9368024.4981,8092937.1405,28159260.3175,28842155.2905
2186,PAFAH1B2,8182474.707700001,1386153.31776,2653363.55441,2024291.81872,10466575.1263,8388141.3443
2187,PAFAH1B3,26816056.98888,3494596.327201,6199052.8892,4737556.89325,40519207.99919,27050782.16282
2188,PAICS,51289926.71202,18233669.996243,26324996.92937,17292369.540651,54091587.64758,70747411.6589
2189,PAIP1,7855878.6389,2202774.1768,3520436.168,2371249.7719,8589248.5109,10202464.6422
2190,PAIP2,2479925.137,561931.3062,815646.5542,749190.8593,3346963.447,3588844.839
2191,PAK2,56608858.190500006,5571484.66243,7043428.49558,9836684.59329,58760975.7895,69460202.8907
2192,PAK4,11857756.97458,3706458.0879,3451911.10292,5159016.682560001,14714950.48329,15490630.85465
2193,PALS1,149775.0542,55363.95951,81048.74415,81556.9121,250660.6855,191618.554
2194,PALS2,1792668.8258,1360429.1258999999,962966.0015,2139289.1179,1943443.9368,2331445.7652000003
2195,PAM,892756.4018999999,1121022.6727,3970903.5804000003,2347128.3044,2526433.8817999996,916352.6391
2196,PAM16,1316047.129,43092.26645,19274.07794,77340.80006,2015439.867,1225484.223
2197,PANK4,191687.8759,54996.51308,108336.5163,139564.7352,278681.4335,261575.6677
2198,PANX1,651414.7302,438635.1442,332442.5197,714122.0261,772124.562,894789.9846
2199,PAPSS1,479803.4274,77468.28818,146714.6769,99214.48814,716362.8868,536231.8121
2200,PARK7,238797901.45528,21532759.010976,48165088.437984996,50885642.175113,296326815.85611,266800607.78375
2201,PARN,1866847.0191,528700.0681,938482.5701,614914.6403,2576859.6242,2040854.3624
2202,PARP1,78462390.266451,19114445.310122,30844466.724977,15928455.323307,84121321.17745599,91221736.291134
2203,PARP12,109223.7341,24228.89412,25718.65751,25537.45257,124704.6955,103976.8582
2204,PARP4,6178383.0985,4204322.76244,6122614.4436,2698260.8576,7859982.0867,6462450.4966
2205,PARVA,7887730.083099999,1787888.723,2460616.038,2284291.8712999998,7833935.0112,8631270.2802
2206,PATJ,19214642.677899998,135788943.503,436067850.0,970910602.191,4971266.5121,25455771.4903
2207,PBDC1,4517791.6144,984414.24678,1669919.7548,1277187.3076,5599332.1703,5490479.852
2208,PBRM1,32877149.96,4252271.037,10883531.52,7562150.713,48996207.38,34549587.73
2209,PBXIP1,12876677.94505,1502943.49879,1898598.4771,2179605.80374,14133797.327599999,11251905.31267
2210,PC,8360673.915999999,1142130.53,1896750.2519,964869.9041,1619238.9294,3493291.2898000004
2211,PCBD1,21214141.329380002,2647464.417371,5737480.629914001,4393695.953005,28458887.71536,21303546.8465
2212,PCBP1,38444192.65131,4930094.343464,6241138.086159,7026760.179331999,54094293.145569995,42361178.113974
2213,PCBP2,113409151.14685,21102711.75823,24600601.26372,21432690.437868,140142796.32089,144791976.60843
2214,PCCB,648886.44084,169114.26249,297005.00944,316145.32746,1259972.6178000001,776727.1788
2215,PCDHGA12,1899539.19,408873.9529,382307.3439,655111.2978,346904.981,1471795.397
2216,PCDHGB4,2556499.528,632001.5086,779412.0012,374962.2233,860359.2773,1417062.339
2217,PCID2,2914560.9307,793721.4272,1020579.398,694334.2386,2949620.4157000002,3601636.2048
2218,PCK2,7736682.233,1400439.648321,2222993.016217,1571968.593457,17917609.45376,7504532.707760001
2219,PCMT1,44550965.7722,7912621.18062,14392037.7282,10119466.879719999,53823131.491,54443943.8289
2220,PCNA,51731876.098900005,11268198.99681,15494107.09737,13531293.69853,50247856.63099,63081171.11187
2221,PCNP,14317535.530158002,1241065.40823,1165898.8234,746730.88616,16551801.357909998,18061388.679694
2222,PCYOX1,14850786.362599999,1468003.7727700002,2509212.4615,1782845.5197100001,19600887.9412,15856419.564399999
2223,PCYT1A,18019292.10523,2593158.14936,4258561.03586,2813634.29792,33780750.4079,18011560.57235
2224,PCYT2,7815619.601600001,1755341.160832,2248554.130074,1744745.4992,8625051.6301,8894236.4833
2225,PDAP1,10610479.746,369799.08282999997,383665.5385,703889.4328999999,10370146.81,14779269.59
2226,PDCD10,6551608.791,2313390.2546,2330915.7261,2637398.29,8374016.742000001,8197681.454
2227,PDCD11,2874432.29676,409078.95332,737804.69132,521614.93809,4117612.7254,2807759.9608
2228,PDCD2L,2855166.9154000003,654977.48546,835838.69481,951509.95584,3681209.6996999998,3793285.1288
2229,PDCD5,24893323.9765,1354880.65974,1304540.09528,1980022.4244,21814813.0307,30828967.8626
2230,PDCD6,13473032.1252,11569061.42501,11340586.41557,8430828.77598,18193240.7992,13700336.0351
2231,PDCD6IP,104114171.806961,122105118.53171,123874450.95877,115894808.642231,120005818.97944,128546813.40851
2232,PDCL3,5512876.7116,2042102.0189999999,3565434.2323,2830280.8722,5724575.7048,7876368.0391999995
2233,PDE12,124815.4557,58419.91694,130463.1133,73077.92487,171489.2495,153437.7496
2234,PDE5A,10500008.80834,2345726.92999,3677437.24735,3330889.18623,12911124.431820001,14333082.18524
2235,PDHA1,35393312.3782,2036974.90404,2887025.26356,2525468.33525,50042629.6432,37342373.3933
2236,PDHB,13462068.28128,644179.27035,964833.9932499999,1156499.300254,16198770.261789998,15080221.43057
2237,PDHX,8151678.4704,650222.45582,941904.22424,1047764.3698,12120017.926800001,8022962.3141
2238,PDIA3,484419399.72045,45986118.098243,82552960.707068,102795185.401637,525480773.0602,514559234.29162
2239,PDIA4,371338580.09874,24228302.293668002,39929013.75222,42069968.81673,362020802.01573,395755367.23839
2240,PDIA5,3739399.1245,468356.79004000005,1060834.4474,563830.4327,3792616.6534,3138533.7073
2241,PDIA6,130881042.01319,7639277.6721250005,10233769.114741,10911793.736341,140275914.1763,132689678.41885
2242,PDLIM1,49113178.946755,4527954.619295,5535761.93636,7818366.685211,48613129.926388,66135591.216522
2243,PDLIM5,295935.699,47459.49878,72864.46592,92028.54068,319405.878,325534.9649
2244,PDLIM7,633403.7433,270620.7692,282994.4403,309175.8197,527893.4752,914289.7302
2245,PDP1,394353.8556,165757.9157,209744.4966,189003.5222,730954.5422,430212.7684
2246,PDS5A,9173066.4633,1965402.0323,2644837.9787999997,1914650.5084199999,10729337.7047,12085793.9698
2247,PDS5B,2817944.72136,749770.49969,1020917.31644,602854.19251,3142391.1149299997,3314392.61042
2248,PDXDC1,1207836.4855,230478.57681,461547.87083,353670.59141,1286950.4317,1121743.2966
2249,PDXK,8322515.21945,1846775.367363,2383777.34541,2581969.83596,8705265.59107,8920833.1631
2250,PEA15,2150213.2477,148000.07143,129839.1355,206416.84373000002,1305005.3248,2856304.8898
2251,PEBP1,74209872.6513,6253689.338169999,10308693.44011,9930574.11535,77875871.8038,82685671.7066
2252,PEF1,4107807.1085,1559716.0329,1873013.9456000002,1402227.8671,4603294.5275,4815508.2722
2253,PELP1,1685824.245,559138.5368,947577.828,347388.8418,2384427.868,1591683.018
2254,PEPD,46979987.95346,8472669.863324,17887631.55413,12593444.20169,61613561.69935,43542661.51182
2255,PERP,3350575.9845,4339878.1267,3488569.7318,3616621.8332,3695963.8595000003,3393125.8705999996
2256,PES1,8868327.075,1307098.85,2182512.909,1391972.9069,12726971.679,9378633.596
2257,PEX11B,195914.8103,37669.15489,39197.40309,62514.92007,329900.2165,232878.689
2258,PEX14,3807089.9082,273171.4369,348030.0882,331356.55327,4885216.2307,5013466.4486
2259,PEX19,242990.8213,92445.64931,171018.7644,103996.229,522069.2803,301533.0846
2260,PFAS,13821711.2898,4287596.44102,6526455.72331,4599028.10155,20867605.8514,16121412.7595
2261,PFDN1,23830467.92,2987051.7063,5299948.4217,5358382.2715,23915499.245,28684283.795
2262,PFDN2,42731106.3276,5699730.83885,10920323.21193,10473550.389999999,44645355.1918,53163629.971
2263,PFDN4,6208480.2125,1398343.3784,1894380.674,1686965.5708,8741277.702,7427962.5
2264,PFDN5,22691554.2295,3825597.3619,6304346.261,5984601.3219,21911491.5449,28797837.7911
2265,PFDN6,25505842.2427,4960815.83754,8602782.7657,10910691.8881,28110248.1435,29051940.6047
2266,PFKFB2,1531257.7447000002,327532.93575,304641.52304,263404.00968,2090722.1604,1492435.831
2267,PFKL,8494006.55865,2142085.541104,2419937.365,2211618.894485,9502404.51006,10220828.36905
